order_id,order_date,product_id,product_category,price,quantity_sold,customer_region
707,2022-05,2359,Sports,362.09,2,Europe
708,2022-07,1554,Home & Kitchen,240.26,1,Europe
709,2023-12,3792,Sports,142.74,4,Asia
710,2023-04,2769,Beauty,321.38,2,Asia
711,2023-07,3122,Sports,319.74,4,Middle East
712,2023-07,3812,Books,78.42,4,Europe
713,2022-09,1824,Fashion,400.75,3,Asia
714,2023-01,2172,Sports,376.01,2,North America
716,2022-09,1206,Home & Kitchen,233.92,4,Asia
717,2023-12,3740,Electronics,199.74,3,Middle East
718,2023-03,4756,Fashion,233.92,4,Middle East
719,2022-01,2264,Home & Kitchen,233.34,3,Europe
720,2022-08,3723,Home & Kitchen,264.4,3,Middle East
721,2022-09,3622,Home & Kitchen,142.22,2,Middle East
722,2022-01,1893,Books,237.47,5,Asia
723,2022-04,4306,Beauty,54.25,1,Middle East
724,2023-01,3172,Books,92.46,2,North America
726,2022-05,4163,Electronics,97.16,5,Europe
729,2022-06,4958,Sports,399.33,5,Asia
730,2022-10,4278,Beauty,103.57,5,North America
731,2022-03,2440,Home & Kitchen,262.39,2,Middle East
732,2022-08,1287,Electronics,188.33,1,North America
733,2023-11,2238,Home & Kitchen,167.87,1,North America
734,2023-04,4769,Beauty,429.27,5,Asia
735,2023-09,3685,Electronics,245.68,5,North America
736,2022-04,2817,Home & Kitchen,260.82,1,Middle East
737,2022-04,1766,Fashion,232.26,3,North America
738,2023-05,3559,Sports,138.12,5,Europe
739,2023-01,1572,Fashion,343.21,5,Europe
741,2023-06,2424,Books,144.33,5,Europe
742,2023-04,2224,Home & Kitchen,332.45,5,North America
745,2023-03,3110,Home & Kitchen,189.52,3,Europe
746,2022-01,1645,Electronics,129.33,2,Asia
747,2023-07,1750,Electronics,351.98,2,Europe
748,2023-11,3811,Fashion,379.19,1,Middle East
750,2023-04,4258,Sports,221.02,1,Asia
752,2022-05,3418,Books,159.92,1,Europe
753,2022-03,2044,Beauty,102.49,4,Asia
754,2022-03,1940,Beauty,263.04,5,Middle East
755,2023-04,3988,Fashion,228.2,5,North America
756,2022-01,1854,Home & Kitchen,113.66,1,Europe
757,2022-02,3850,Beauty,117.25,3,Asia
758,2023-11,4379,Home & Kitchen,344.92,1,North America
759,2023-12,3093,Sports,164.85,2,Middle East
761,2023-03,2080,Electronics,148.45,3,Europe
762,2023-05,2577,Books,276.21,5,Middle East
764,2022-12,1332,Home & Kitchen,271.72,4,Asia
765,2022-04,1746,Electronics,233.0,1,Europe
766,2022-03,1865,Electronics,177.93,2,North America
767,2023-07,4087,Fashion,217.66,1,Europe
768,2022-06,1644,Electronics,93.34,2,Europe
769,2022-09,2536,Home & Kitchen,411.01,3,North America
771,2023-03,1149,Home & Kitchen,419.56,5,Middle East
772,2022-04,4887,Beauty,403.41,4,Europe
773,2022-11,4053,Electronics,276.45,5,Europe
774,2022-09,2657,Electronics,170.16,4,Asia
775,2022-02,4865,Home & Kitchen,90.11,2,Middle East
776,2022-08,1801,Sports,410.77,5,Europe
778,2023-02,3873,Sports,94.6,5,Asia
779,2023-09,2236,Home & Kitchen,203.86,1,Asia
780,2022-10,3438,Books,101.34,2,Asia
781,2022-07,3328,Fashion,293.58,1,Middle East
782,2022-08,2675,Electronics,363.46,5,North America
784,2022-03,3586,Sports,109.17,5,Asia
785,2023-03,3389,Electronics,143.41,1,Middle East
786,2022-04,1673,Fashion,359.78,4,Middle East
787,2023-02,4701,Fashion,112.44,4,Asia
788,2023-12,2360,Fashion,194.99,3,North America
789,2022-11,4066,Electronics,377.96,5,North America
790,2022-04,4146,Electronics,191.04,3,Middle East
791,2022-12,3140,Sports,77.43,3,Europe
792,2023-03,4617,Sports,138.38,3,North America
794,2022-11,3162,Electronics,338.71,3,Asia
796,2022-06,3160,Home & Kitchen,289.16,5,Middle East
798,2022-12,2083,Home & Kitchen,430.64,2,Europe
800,2022-04,3284,Electronics,358.67,3,Middle East
801,2023-07,3685,Sports,346.6,4,North America
802,2022-03,2964,Sports,152.7,5,Middle East
803,2022-05,4116,Home & Kitchen,59.11,3,Middle East
804,2022-05,2823,Fashion,427.77,5,Asia
805,2022-07,2764,Books,279.38,2,Europe
806,2023-02,4268,Beauty,350.71,2,Europe
807,2022-11,1723,Books,231.61,2,Middle East
808,2023-05,3546,Books,115.07,5,Middle East
809,2022-03,2606,Beauty,133.87,1,Middle East
810,2023-06,2770,Sports,269.74,4,Europe
811,2022-02,2814,Fashion,121.1,1,Middle East
812,2023-03,1448,Beauty,202.34,4,Middle East
815,2022-02,2708,Beauty,310.26,5,Asia
816,2022-04,2218,Books,77.3,1,Europe
817,2023-10,1574,Beauty,69.4,4,Middle East
818,2022-07,3629,Beauty,244.23,2,Europe
820,2023-01,3357,Home & Kitchen,208.96,2,Europe
822,2022-12,2884,Books,412.56,2,Asia
824,2022-10,1547,Books,60.0,2,Middle East
825,2022-07,1388,Electronics,188.55,4,Middle East
826,2022-07,4778,Electronics,279.72,2,Middle East
827,2023-10,2458,Books,361.53,5,Middle East
828,2022-04,2752,Electronics,199.27,5,North America
829,2023-11,3847,Beauty,162.88,3,Middle East
830,2022-03,1660,Beauty,156.01,4,Asia
831,2023-09,2519,Beauty,395.78,1,Europe
832,2022-02,3832,Home & Kitchen,194.0,5,Asia
834,2022-01,2689,Home & Kitchen,386.26,3,Middle East
835,2023-04,1533,Beauty,84.86,4,Europe
836,2023-08,1296,Books,315.96,3,North America
838,2023-06,3874,Electronics,196.56,1,Europe
839,2023-02,3774,Sports,230.69,5,Europe
842,2022-08,4849,Home & Kitchen,377.0,5,Middle East
844,2022-12,2284,Beauty,142.07,4,Middle East
845,2022-02,2078,Beauty,116.7,5,North America
847,2022-03,3819,Books,247.33,1,Middle East
848,2023-12,1874,Home & Kitchen,412.18,5,Asia
849,2022-03,4866,Electronics,398.34,1,Europe
850,2022-09,1741,Fashion,166.37,2,North America
851,2022-02,3017,Home & Kitchen,97.8,4,Middle East
852,2022-05,3685,Sports,352.93,3,Asia
853,2022-08,3489,Beauty,253.15,3,North America
854,2022-08,4330,Electronics,247.8,5,Europe
855,2022-02,2585,Electronics,275.37,1,Asia
858,2022-02,2817,Electronics,160.49,1,Asia
859,2023-07,3193,Electronics,165.22,2,Europe
860,2022-12,1390,Electronics,360.77,2,Europe
861,2022-01,1372,Home & Kitchen,166.2,5,Asia
862,2022-09,4116,Beauty,182.98,5,North America
863,2022-01,2420,Sports,277.03,4,Middle East
864,2023-09,3309,Electronics,297.85,4,Europe
865,2022-09,1930,Electronics,169.98,3,Europe
866,2023-11,2502,Books,281.26,3,Asia
867,2023-12,1745,Sports,310.82,4,Middle East
868,2022-10,3612,Sports,134.32,1,Asia
869,2023-10,2508,Fashion,121.69,5,Asia
870,2022-02,2770,Books,445.76,1,Middle East
871,2023-12,4779,Beauty,325.49,4,North America
872,2023-06,2961,Books,158.98,1,North America
873,2023-04,3563,Home & Kitchen,277.63,2,Asia
874,2022-01,2595,Books,355.17,3,Middle East
877,2023-01,3533,Books,360.03,4,Asia
878,2022-12,4658,Fashion,199.17,5,Asia
881,2023-11,1465,Beauty,378.32,4,Europe
882,2022-11,3069,Sports,265.51,2,North America
883,2022-01,3443,Electronics,334.07,3,Europe
884,2022-01,2232,Beauty,238.34,5,Asia
885,2023-09,2586,Books,77.88,5,Middle East
886,2022-12,1144,Beauty,134.09,5,North America
887,2023-05,3467,Books,234.21,2,North America
890,2022-01,2807,Fashion,56.83,3,Asia
891,2022-07,4048,Fashion,80.59,2,Middle East
892,2023-09,1043,Electronics,317.9,1,North America
893,2023-04,1106,Beauty,186.32,3,Asia
894,2022-01,3028,Home & Kitchen,78.88,3,Asia
895,2023-12,1149,Electronics,65.37,4,Europe
896,2022-02,4677,Sports,338.71,3,North America
897,2022-09,2287,Books,233.98,4,Asia
898,2022-08,1109,Sports,437.01,2,North America
899,2022-03,2041,Fashion,204.99,1,North America
900,2023-04,1749,Fashion,329.59,3,Asia
901,2022-05,4407,Beauty,398.94,3,Asia
903,2022-05,4957,Sports,435.3,1,Europe
904,2023-06,1723,Electronics,388.78,2,Middle East
905,2022-07,3790,Books,209.38,1,Europe
907,2023-08,1861,Books,136.04,2,Asia
908,2023-01,2317,Home & Kitchen,332.34,3,Europe
909,2022-03,2436,Beauty,69.66,5,North America
910,2022-08,1460,Sports,304.93,1,Asia
911,2022-04,2104,Home & Kitchen,346.49,5,North America
913,2022-04,1743,Beauty,151.0,2,Middle East
914,2022-08,3410,Sports,322.55,4,Asia
915,2022-04,4792,Electronics,303.06,3,Middle East
916,2023-04,2480,Electronics,335.76,5,Asia
917,2022-02,1897,Books,66.6,4,North America
918,2023-09,1442,Fashion,260.08,3,Asia
921,2023-07,4031,Books,67.73,5,Europe
922,2023-03,4604,Sports,447.73,5,Europe
923,2023-09,2261,Fashion,290.36,1,North America
924,2023-06,4969,Books,377.69,5,Asia
925,2023-11,1260,Beauty,79.57,1,Europe
926,2022-10,2296,Fashion,370.24,3,North America
928,2023-03,4975,Electronics,318.34,1,Asia
929,2022-11,3973,Electronics,335.69,4,Europe
930,2023-01,3993,Fashion,334.04,5,Europe
932,2023-03,2850,Fashion,195.17,2,North America
933,2023-10,1151,Beauty,373.48,2,North America
934,2022-10,3841,Fashion,399.42,3,Asia
935,2023-12,2596,Sports,210.68,2,Asia
936,2023-08,2671,Electronics,85.2,1,North America
937,2023-05,4083,Beauty,252.23,3,Asia
938,2023-09,3061,Sports,326.88,5,North America
940,2022-12,2565,Electronics,342.27,3,Europe
941,2023-03,1950,Home & Kitchen,412.22,4,Asia
942,2022-12,3914,Beauty,136.05,3,Middle East
943,2023-08,3492,Home & Kitchen,417.45,5,Europe
944,2023-10,2341,Fashion,307.93,2,North America
945,2022-05,3846,Books,276.75,4,Europe
946,2022-08,1731,Fashion,137.1,5,Asia
947,2023-06,1237,Electronics,105.93,1,Europe
948,2022-02,1538,Books,274.22,3,Middle East
949,2022-08,1768,Sports,446.26,4,North America
950,2023-07,3856,Electronics,121.51,4,Middle East
951,2022-08,4725,Books,142.95,4,Asia
954,2023-04,2457,Sports,245.27,5,Asia
955,2022-03,4369,Electronics,266.74,4,Middle East
956,2022-01,2734,Fashion,339.48,1,Middle East
957,2023-10,1295,Sports,101.02,3,Europe
958,2022-04,1013,Beauty,287.85,5,Asia
959,2023-08,1611,Sports,59.19,2,Middle East
960,2023-05,4674,Electronics,137.17,2,Europe
962,2023-03,1190,Books,229.44,5,Europe
963,2022-07,2897,Fashion,91.68,4,Europe
965,2023-01,4492,Electronics,175.43,4,Asia
967,2023-03,4465,Sports,333.88,3,Asia
968,2022-06,4509,Fashion,104.43,4,Europe
969,2022-10,1006,Sports,356.59,4,Asia
970,2023-10,2104,Home & Kitchen,420.73,5,Middle East
971,2022-11,3812,Books,371.94,2,North America
972,2023-02,3035,Fashion,382.61,2,Europe
973,2022-04,1651,Fashion,323.66,2,North America
974,2023-12,3532,Fashion,191.27,4,Europe
975,2022-08,2380,Beauty,177.53,5,Asia
976,2023-06,2334,Sports,286.63,3,Asia
977,2022-04,3979,Beauty,127.78,1,Middle East
978,2022-05,3553,Electronics,175.6,3,Middle East
979,2023-07,3566,Home & Kitchen,81.87,1,Middle East
980,2022-01,4735,Sports,391.17,1,Europe
981,2022-03,1801,Sports,369.13,3,Europe
982,2023-10,4709,Electronics,254.11,2,Europe
983,2022-11,1448,Home & Kitchen,187.94,4,North America
984,2023-07,3332,Electronics,349.85,5,North America
987,2022-09,2984,Home & Kitchen,351.38,2,Middle East
988,2023-11,1044,Fashion,277.28,3,Asia
989,2023-11,2552,Electronics,367.95,3,Middle East
990,2022-01,3792,Beauty,143.39,2,Middle East
991,2022-09,3723,Books,58.61,2,Middle East
992,2023-10,2480,Sports,217.83,5,Asia
993,2022-06,3022,Sports,216.21,4,North America
994,2022-01,1574,Electronics,380.73,1,Asia
995,2022-06,2430,Home & Kitchen,65.46,5,North America
998,2022-11,3513,Books,159.9,2,Middle East
999,2022-11,1603,Fashion,352.99,3,Asia
1000,2023-09,3932,Electronics,360.14,5,Europe
1001,2022-11,4054,Fashion,285.69,5,Europe
1003,2023-02,3800,Home & Kitchen,428.9,3,Europe
1004,2023-08,1326,Sports,319.19,5,Asia
1005,2022-04,4838,Fashion,380.62,3,Europe
1006,2023-08,2866,Electronics,196.18,2,North America
1007,2022-11,4654,Beauty,125.47,2,Middle East
1008,2022-08,4882,Sports,361.45,4,Middle East
1009,2022-11,3775,Beauty,408.68,3,North America
1010,2023-01,2846,Electronics,407.2,2,Europe
1011,2023-04,4639,Home & Kitchen,360.0,3,Middle East
1012,2022-05,1590,Books,73.78,3,Europe
1013,2023-08,2438,Beauty,114.79,3,North America
1014,2023-07,4570,Sports,252.72,3,Middle East
1015,2023-05,1850,Electronics,256.14,1,Europe
1016,2022-10,1439,Sports,246.83,2,Asia
1017,2022-11,4704,Sports,413.89,5,Asia
1018,2023-07,3761,Beauty,67.06,5,Asia
1019,2022-12,3479,Sports,397.17,4,Middle East
1021,2022-09,1327,Sports,164.92,4,North America
1022,2022-10,2280,Electronics,102.27,2,Asia
1023,2023-12,2665,Beauty,265.69,1,North America
1024,2022-06,3908,Electronics,264.33,4,North America
1025,2022-01,2577,Sports,255.74,2,Middle East
1026,2023-01,2097,Electronics,147.96,3,Europe
1027,2022-03,2257,Books,263.29,2,Asia
1028,2023-02,2544,Electronics,354.36,2,Asia
1029,2023-07,2905,Sports,199.92,1,North America
1033,2022-03,2815,Home & Kitchen,381.89,2,North America
1034,2023-02,3276,Home & Kitchen,298.62,1,Asia
1035,2022-10,4316,Electronics,105.66,5,Middle East
1036,2022-10,2450,Home & Kitchen,315.52,5,Europe
1037,2023-09,4781,Home & Kitchen,402.03,5,North America
1038,2023-06,4527,Home & Kitchen,130.55,5,North America
1040,2023-09,1743,Sports,224.16,5,Asia
1041,2023-02,4544,Home & Kitchen,155.7,2,Middle East
1042,2022-01,4049,Fashion,146.64,2,Middle East
1043,2023-07,1810,Home & Kitchen,363.78,2,Europe
1044,2022-05,4634,Electronics,78.28,3,Middle East
1045,2023-10,2752,Sports,327.21,1,North America
1048,2023-05,2122,Books,295.11,2,Asia
1050,2022-04,4195,Sports,434.6,4,Middle East
1051,2022-02,3042,Fashion,435.57,5,Middle East
1052,2022-07,4188,Sports,64.28,5,Asia
1053,2023-10,4414,Beauty,349.46,3,Asia
1054,2023-08,4778,Books,203.2,2,North America
1055,2023-01,2256,Home & Kitchen,232.26,3,Asia
1056,2022-06,3176,Electronics,143.15,4,North America
1057,2023-07,3421,Books,74.22,4,Asia
1058,2023-03,4646,Sports,156.63,4,North America
1059,2023-05,1235,Electronics,277.02,2,Middle East
1060,2022-01,2867,Home & Kitchen,207.97,1,Middle East
1061,2023-09,1741,Electronics,353.43,3,Asia
1062,2023-10,3237,Electronics,420.32,1,Middle East
1063,2022-10,4772,Books,109.3,1,Europe
1066,2023-02,2692,Fashion,441.91,5,Europe
1067,2022-06,1290,Electronics,136.23,3,Middle East
1068,2023-07,4931,Sports,85.5,1,Middle East
1070,2022-04,2418,Home & Kitchen,120.06,2,Middle East
1071,2023-02,2497,Beauty,114.84,4,North America
1072,2022-10,3186,Home & Kitchen,59.37,2,Asia
1073,2022-09,2214,Books,147.51,1,Asia
1074,2022-07,2988,Books,421.3,5,North America
1075,2023-08,1567,Fashion,287.07,2,Asia
1078,2023-09,4038,Sports,272.05,3,Europe
1079,2022-04,4622,Sports,211.27,4,Middle East
1080,2022-06,3345,Fashion,393.2,2,Asia
1081,2022-08,4143,Electronics,282.37,3,North America
1082,2022-08,3303,Electronics,448.41,4,Europe
1083,2023-11,1308,Home & Kitchen,352.66,3,Middle East
1084,2022-01,3138,Fashion,335.78,4,Middle East
1085,2022-06,3196,Fashion,172.18,5,North America
1087,2022-09,1461,Sports,327.7,1,North America
1088,2022-06,1634,Fashion,223.73,5,Europe
1089,2022-02,4456,Sports,78.02,1,North America
1090,2022-11,4820,Home & Kitchen,280.04,1,Asia
1091,2023-11,4863,Sports,334.79,1,Europe
1092,2022-05,1636,Beauty,188.88,1,Middle East
1094,2022-04,1517,Home & Kitchen,400.21,5,Asia
1095,2023-09,2918,Home & Kitchen,328.72,4,North America
1096,2022-10,2396,Beauty,343.86,3,Middle East
1097,2022-10,4268,Home & Kitchen,126.3,2,Europe
1098,2022-03,1189,Books,69.7,4,Asia
1099,2023-10,4874,Beauty,228.78,5,Europe
1100,2022-01,4967,Sports,124.44,4,Europe
1101,2022-09,4819,Sports,391.58,3,Europe
1102,2023-07,1078,Sports,268.32,1,North America
1103,2022-05,2570,Sports,70.36,1,Middle East
1104,2023-12,1815,Sports,102.15,5,Europe
1105,2022-01,2905,Sports,443.99,5,North America
1106,2022-12,4944,Books,317.65,4,North America
1107,2022-10,1071,Fashion,203.28,3,Asia
1108,2022-12,3090,Fashion,361.78,1,Asia
1109,2023-01,1802,Home & Kitchen,405.39,4,Asia
1110,2022-08,4204,Home & Kitchen,61.64,1,Middle East
1111,2022-05,4870,Sports,421.78,3,Middle East
1114,2023-09,3404,Fashion,165.42,2,Europe
1115,2023-09,3055,Electronics,88.13,3,Middle East
1116,2023-11,2797,Home & Kitchen,217.83,1,Asia
1117,2023-04,4414,Beauty,113.96,2,Europe
1118,2022-12,3484,Home & Kitchen,184.38,3,North America
1119,2022-11,3127,Beauty,124.77,1,Europe
1122,2022-04,4463,Sports,259.88,1,Europe
1123,2023-08,1575,Home & Kitchen,259.22,2,Asia
1125,2022-02,3335,Fashion,351.23,3,North America
1127,2023-04,2136,Electronics,245.85,1,Middle East
1128,2022-10,4010,Beauty,200.63,2,Asia
1129,2022-10,4902,Home & Kitchen,442.09,3,Middle East
1130,2023-12,2905,Books,290.35,5,Asia
1131,2023-02,1719,Home & Kitchen,412.1,3,Europe
1133,2023-02,1225,Sports,92.81,2,North America
1135,2023-09,2440,Electronics,388.37,1,Asia
1136,2023-02,3325,Home & Kitchen,317.64,3,Middle East
1137,2022-07,3942,Beauty,318.9,4,North America
1138,2022-01,4870,Electronics,161.55,5,Asia
1139,2023-07,3839,Home & Kitchen,55.71,4,Europe
1140,2023-01,4074,Books,362.0,1,North America
1141,2023-10,1544,Books,273.95,4,Europe
1142,2023-03,3525,Sports,253.24,3,Europe
1143,2022-11,4481,Home & Kitchen,369.31,3,Asia
1145,2022-07,4378,Books,371.41,1,Europe
1147,2022-11,4101,Fashion,202.27,3,North America
1148,2022-04,1418,Fashion,449.55,4,Asia
1149,2023-10,4608,Home & Kitchen,365.04,4,North America
1150,2023-07,2051,Beauty,188.98,5,Europe
1151,2022-09,1608,Beauty,256.92,1,North America
1152,2023-06,1086,Electronics,105.19,3,Middle East
1154,2022-03,3167,Books,236.38,3,Asia
1156,2022-07,3439,Fashion,435.87,3,Middle East
1159,2022-12,3062,Books,237.12,2,Middle East
1160,2023-06,3352,Electronics,93.56,1,Europe
1163,2022-07,1519,Sports,424.23,4,Asia
1164,2023-10,2974,Sports,312.54,1,Middle East
1165,2022-01,3900,Books,122.11,2,Europe
1166,2022-06,3687,Fashion,124.28,5,Asia
1168,2023-05,1386,Beauty,143.01,5,North America
1169,2022-06,3952,Books,214.13,3,Europe
1170,2022-06,4571,Beauty,377.65,2,North America
1171,2022-10,1013,Home & Kitchen,412.63,1,Europe
1172,2022-03,4301,Fashion,208.64,5,Asia
1173,2023-10,1090,Fashion,200.84,5,Europe
1174,2023-10,4475,Beauty,181.71,2,Europe
1175,2022-06,4576,Books,197.25,2,Europe
1176,2023-04,1003,Books,380.36,4,North America
1178,2022-03,4735,Books,401.08,2,Middle East
1179,2022-12,4290,Beauty,111.34,1,Europe
1180,2023-11,4659,Books,84.93,3,Europe
1181,2022-05,1795,Sports,64.78,5,Europe
1182,2023-09,4938,Sports,121.61,2,Asia
1183,2022-12,1215,Beauty,417.77,2,Europe
1184,2023-04,2182,Electronics,271.3,2,Asia
1185,2022-03,4834,Sports,138.14,2,Europe
1186,2023-12,2602,Beauty,97.04,1,Middle East
1187,2022-12,2757,Home & Kitchen,385.92,3,Asia
1188,2023-07,1703,Books,255.22,3,Europe
1189,2022-11,1730,Books,64.54,2,Middle East
1190,2022-05,4444,Fashion,190.73,3,Asia
1191,2022-08,3064,Sports,225.26,4,North America
1192,2023-03,4973,Beauty,180.21,2,Middle East
1193,2023-12,3542,Electronics,136.27,4,Europe
1194,2022-11,2642,Books,167.87,2,Asia
1195,2022-02,2489,Fashion,370.79,4,Asia
1198,2022-11,2104,Electronics,315.28,5,North America
1200,2023-04,3213,Books,105.08,4,Middle East
1201,2022-10,3404,Beauty,274.48,3,Middle East
1202,2022-05,3281,Books,397.99,5,Middle East
1203,2023-02,4233,Home & Kitchen,220.61,2,Asia
1204,2022-01,3222,Books,440.34,4,North America
1205,2022-01,2695,Fashion,359.3,4,North America
1206,2023-08,2386,Electronics,100.9,1,Middle East
1207,2023-01,4447,Beauty,344.67,4,Europe
1208,2022-06,1696,Home & Kitchen,162.6,3,Middle East
1209,2022-07,2197,Home & Kitchen,384.52,4,Europe
1210,2023-05,3285,Home & Kitchen,119.15,4,Middle East
1211,2022-04,4234,Fashion,76.53,3,Asia
1212,2022-04,1987,Books,320.68,1,North America
1213,2022-08,2013,Home & Kitchen,310.23,4,North America
1214,2023-11,4989,Electronics,288.89,3,Europe
1215,2023-10,3959,Electronics,125.38,1,Asia
1216,2022-09,2261,Beauty,106.96,3,Europe
1218,2023-10,1629,Books,268.67,1,Asia
1219,2023-04,2255,Books,206.24,5,Middle East
1220,2022-06,1587,Home & Kitchen,410.63,3,Asia
1222,2022-03,4801,Books,339.62,1,Europe
1223,2022-02,1793,Home & Kitchen,77.97,3,Europe
1224,2023-04,4916,Beauty,116.94,1,Middle East
1225,2022-06,3967,Books,321.53,2,Middle East
1226,2023-01,2259,Books,143.45,3,Asia
1227,2022-12,4394,Fashion,390.13,3,Europe
1228,2022-01,2567,Beauty,261.7,4,North America
1229,2022-11,3454,Home & Kitchen,164.88,4,Asia
1230,2023-03,3224,Fashion,432.99,3,Middle East
1231,2022-11,4571,Sports,316.27,3,Middle East
1232,2022-02,3020,Fashion,213.52,3,Middle East
1233,2022-08,1118,Beauty,229.44,3,Europe
1234,2022-08,2213,Books,137.94,3,Middle East
1235,2023-08,1613,Home & Kitchen,58.7,4,North America
1236,2022-02,3412,Beauty,154.78,4,Asia
1237,2023-09,1485,Fashion,135.83,2,Europe
1238,2023-08,2996,Electronics,171.17,3,North America
1239,2022-09,2102,Home & Kitchen,237.24,3,North America
1241,2022-04,1138,Sports,57.47,5,Middle East
1242,2022-03,4407,Sports,366.07,3,Asia
1243,2022-03,4473,Books,95.78,5,Asia
1244,2022-10,4297,Beauty,172.79,2,Europe
1245,2022-04,2289,Books,320.29,3,Asia
1247,2023-03,1223,Fashion,70.83,5,Middle East
1248,2023-05,1571,Books,379.9,2,North America
1249,2022-06,3823,Electronics,248.18,3,North America
1251,2023-04,2583,Beauty,88.65,5,Middle East
1252,2022-01,3640,Fashion,348.65,3,North America
1253,2022-11,1808,Electronics,440.33,4,Asia
1255,2022-05,2914,Beauty,115.3,1,Europe
1256,2022-03,2023,Home & Kitchen,182.19,1,Middle East
1258,2023-09,3908,Sports,327.84,5,Middle East
1259,2023-01,2272,Sports,183.61,1,Asia
