order_id,order_date,product_id,product_category,price,discount_percent,quantity_sold,customer_region,rating
534,2023-12,1007,Beauty,251.87,30.0,5,North America,4.7
535,2022-10,2579,Home & Kitchen,162.17,30.0,1,Middle East,3.5
536,2023-11,4519,Sports,412.62,15.0,1,Middle East,3.0
538,2023-04,4831,Beauty,413.19,30.0,5,Middle East,2.7
539,2022-07,3863,Home & Kitchen,201.46,0.0,2,North America,4.5
540,2023-11,1829,Home & Kitchen,85.58,15.0,4,Europe,4.3
541,2022-04,1024,Electronics,350.69,10.0,2,Asia,3.5
543,2022-04,3009,Fashion,203.73,20.0,2,Europe,2.9
545,2023-10,3243,Books,66.55,5.0,2,Europe,4.5
546,2022-07,3751,Books,194.42,0.0,1,Middle East,1.9
547,2022-02,4952,Sports,252.14,5.0,1,Asia,4.0
548,2023-01,3449,Beauty,148.83,0.0,4,Europe,1.1
549,2023-11,3169,Beauty,246.31,0.0,2,Asia,5.0
552,2022-08,1558,Fashion,402.74,15.0,2,Asia,2.3
553,2022-09,4957,Fashion,230.39,0.0,1,Asia,1.7
554,2022-03,2232,Books,328.58,20.0,4,Middle East,2.8
556,2023-12,2624,Books,232.48,5.0,4,Asia,2.7
558,2023-02,2538,Home & Kitchen,414.82,15.0,3,Asia,4.2
559,2023-11,1907,Sports,136.03,5.0,3,Middle East,4.4
562,2023-09,2557,Electronics,117.85,15.0,1,North America,1.5
564,2023-03,2830,Beauty,440.73,20.0,5,Europe,4.4
565,2022-08,1618,Books,113.32,0.0,3,Europe,3.3
566,2022-03,4683,Home & Kitchen,389.35,20.0,3,Europe,2.7
568,2023-03,3788,Books,83.14,15.0,2,Middle East,2.3
569,2023-12,3994,Sports,95.23,20.0,1,Europe,1.2
571,2023-07,3844,Books,244.87,30.0,5,Asia,4.0
572,2023-05,1205,Beauty,198.37,5.0,2,Asia,4.9
573,2023-01,1582,Home & Kitchen,296.85,30.0,2,North America,4.0
574,2022-05,2704,Beauty,345.92,30.0,2,North America,4.6
575,2022-03,1696,Sports,299.69,10.0,3,Europe,1.0
576,2022-04,3459,Sports,142.84,20.0,2,Europe,4.0
578,2022-01,1207,Fashion,367.35,0.0,3,North America,4.9
579,2023-04,1404,Books,158.01,30.0,5,Middle East,3.4
580,2023-04,3435,Books,127.29,10.0,3,North America,3.1
581,2023-07,2510,Fashion,346.8,10.0,1,Asia,3.2
582,2022-05,4453,Home & Kitchen,223.73,30.0,3,Europe,3.6
583,2022-05,1866,Books,106.24,0.0,2,North America,1.3
584,2023-07,2907,Fashion,384.44,30.0,4,Europe,1.7
585,2022-02,3318,Books,404.16,5.0,5,Asia,3.1
587,2023-11,1857,Fashion,236.65,20.0,3,Middle East,3.7
589,2022-07,4718,Books,261.04,10.0,1,Middle East,1.5
592,2023-09,3196,Books,91.53,20.0,1,Asia,2.9
595,2022-08,1186,Fashion,388.85,30.0,2,Middle East,2.5
597,2023-10,2361,Beauty,281.39,5.0,1,Middle East,1.1
598,2023-08,3420,Fashion,180.36,20.0,5,Asia,2.9
599,2022-01,4026,Fashion,411.01,0.0,2,Asia,3.7
600,2022-03,4827,Beauty,154.6,20.0,2,Middle East,2.2
601,2023-05,1066,Books,228.37,30.0,4,Asia,4.3
602,2022-09,2462,Beauty,288.98,10.0,3,Asia,1.1
604,2023-06,4557,Sports,306.4,20.0,5,North America,2.9
605,2022-06,1785,Beauty,175.41,5.0,5,Europe,3.4
606,2023-10,4930,Home & Kitchen,266.94,10.0,4,Middle East,4.9
607,2022-06,2998,Books,66.79,15.0,1,Asia,2.4
608,2022-06,3669,Home & Kitchen,171.23,20.0,2,Middle East,3.0
609,2023-01,4639,Books,292.99,5.0,2,North America,3.3
610,2023-09,3132,Home & Kitchen,287.93,20.0,4,North America,1.7
611,2022-07,2429,Sports,83.19,15.0,4,Asia,3.6
612,2023-06,4847,Home & Kitchen,210.28,10.0,3,Asia,1.4
613,2022-01,2418,Fashion,262.15,15.0,3,Europe,1.6
615,2023-02,2547,Sports,301.69,5.0,3,Europe,1.3
616,2022-12,1175,Sports,119.7,10.0,2,Asia,1.4
618,2023-05,3878,Fashion,137.93,30.0,4,Europe,3.7
619,2022-12,2562,Fashion,394.74,30.0,4,Europe,2.4
620,2022-12,1290,Electronics,293.17,0.0,2,Asia,4.1
621,2023-05,3177,Sports,344.25,15.0,3,Europe,2.4
623,2023-05,1478,Fashion,424.67,5.0,2,Asia,3.1
624,2022-11,1647,Fashion,68.23,5.0,5,Europe,1.8
626,2022-10,1263,Electronics,73.64,0.0,3,Middle East,2.0
627,2022-05,4006,Beauty,161.61,20.0,5,Middle East,3.6
628,2022-03,4907,Fashion,263.95,30.0,4,North America,1.4
630,2023-02,3550,Fashion,315.46,5.0,2,Middle East,1.9
631,2023-03,4231,Beauty,438.1,10.0,4,Asia,3.6
633,2022-06,4925,Fashion,375.5,5.0,4,Middle East,4.4
634,2022-04,2561,Electronics,243.54,0.0,3,North America,2.6
635,2023-12,2104,Electronics,197.07,15.0,2,Asia,1.1
636,2023-06,2436,Beauty,141.21,5.0,2,North America,4.9
637,2022-02,3522,Beauty,255.76,10.0,3,Middle East,5.0
639,2023-03,3005,Electronics,117.93,20.0,4,Asia,4.0
640,2022-06,3065,Fashion,182.37,15.0,2,North America,4.5
641,2023-10,4140,Beauty,427.42,15.0,3,Europe,1.5
642,2022-08,1907,Sports,191.17,15.0,3,Middle East,3.7
643,2023-09,1129,Fashion,123.56,20.0,2,Asia,4.6
644,2022-02,1937,Electronics,392.43,5.0,5,Europe,1.0
646,2023-04,1814,Beauty,388.52,5.0,1,North America,2.3
647,2023-04,4962,Fashion,67.26,5.0,2,North America,2.8
648,2022-12,2753,Beauty,163.56,15.0,3,North America,4.8
649,2022-01,4381,Books,303.43,10.0,1,Europe,3.7
650,2023-01,2510,Sports,102.03,15.0,2,Middle East,4.0
651,2022-12,1014,Home & Kitchen,320.11,5.0,5,Europe,4.9
652,2022-07,2519,Electronics,121.83,5.0,2,Europe,3.4
653,2023-05,3037,Books,273.64,20.0,2,North America,4.0
654,2022-07,2209,Home & Kitchen,354.85,15.0,2,Middle East,4.8
655,2023-05,4488,Fashion,394.47,5.0,3,North America,4.5
656,2023-01,2006,Books,401.28,15.0,1,Asia,1.9
657,2023-02,1706,Home & Kitchen,388.5,30.0,3,Europe,4.9
658,2022-04,1702,Books,72.87,0.0,2,Europe,1.4
660,2022-02,3479,Fashion,387.22,10.0,3,North America,2.5
661,2023-07,4137,Fashion,56.55,10.0,3,Europe,3.5
662,2023-11,4152,Fashion,350.3,10.0,1,Asia,3.1
663,2023-11,2984,Fashion,237.65,30.0,3,Europe,2.0
664,2022-06,1035,Fashion,216.84,0.0,3,North America,1.2
665,2022-05,1746,Sports,339.92,20.0,3,Europe,4.9
666,2022-03,3064,Home & Kitchen,88.11,15.0,4,Middle East,1.5
668,2022-07,3080,Books,274.52,10.0,4,Middle East,2.1
669,2022-08,3396,Books,299.34,15.0,4,Middle East,2.3
670,2023-11,2403,Fashion,215.47,5.0,3,North America,3.0
671,2022-08,3555,Books,304.93,5.0,4,Europe,4.1
672,2023-10,1645,Fashion,333.69,30.0,3,Middle East,1.2
673,2023-06,3986,Sports,176.02,10.0,2,Middle East,3.8
674,2023-03,4939,Books,233.73,0.0,2,North America,4.5
675,2023-02,1855,Beauty,131.52,15.0,1,Middle East,1.8
676,2022-02,4338,Electronics,387.12,30.0,3,North America,4.1
677,2022-08,1516,Books,370.0,5.0,3,Europe,2.6
678,2022-11,1797,Books,406.41,30.0,5,Middle East,1.1
679,2023-06,2929,Sports,352.9,5.0,5,Asia,3.6
681,2023-02,4418,Beauty,99.62,15.0,3,North America,4.9
682,2023-05,4674,Electronics,197.36,20.0,2,Europe,5.0
683,2023-01,3711,Books,120.92,15.0,1,Middle East,3.1
684,2023-07,1442,Fashion,268.19,10.0,5,Europe,4.9
685,2022-09,3425,Beauty,449.57,10.0,2,Europe,4.9
686,2023-10,2653,Books,370.34,30.0,4,Europe,4.5
687,2023-04,2013,Fashion,136.94,5.0,1,Asia,1.5
688,2022-01,1962,Fashion,201.8,15.0,2,Middle East,4.4
691,2023-02,3585,Books,215.44,15.0,3,Middle East,3.8
692,2023-10,1620,Home & Kitchen,365.33,10.0,4,Middle East,2.2
693,2023-01,2903,Fashion,431.1,10.0,1,Middle East,3.0
694,2022-01,2830,Sports,218.58,0.0,5,Asia,1.6
695,2022-05,4281,Electronics,94.23,30.0,4,North America,4.8
696,2022-12,4842,Home & Kitchen,134.38,15.0,5,Asia,4.0
697,2023-11,1805,Sports,225.51,15.0,4,Europe,3.1
698,2022-03,2065,Electronics,326.55,20.0,2,Europe,1.9
699,2023-10,1815,Beauty,273.7,5.0,1,North America,1.3
700,2023-11,3060,Sports,421.1,15.0,1,Middle East,2.3
704,2022-02,3536,Fashion,79.07,10.0,3,Middle East,1.4
706,2023-05,4134,Home & Kitchen,310.74,15.0,3,Middle East,2.3
707,2022-05,2359,Sports,362.09,30.0,2,Europe,2.7
708,2022-07,1554,Home & Kitchen,240.26,30.0,1,Europe,2.9
709,2023-12,3792,Sports,142.74,20.0,4,Asia,1.5
710,2023-04,2769,Beauty,321.38,10.0,2,Asia,1.7
711,2023-07,3122,Sports,319.74,10.0,4,Middle East,1.8
712,2023-07,3812,Books,78.42,30.0,4,Europe,2.6
713,2022-09,1824,Fashion,400.75,5.0,3,Asia,4.6
714,2023-01,2172,Sports,376.01,10.0,2,North America,3.7
716,2022-09,1206,Home & Kitchen,233.92,30.0,4,Asia,4.1
717,2023-12,3740,Electronics,199.74,15.0,3,Middle East,1.9
718,2023-03,4756,Fashion,233.92,5.0,4,Middle East,4.4
719,2022-01,2264,Home & Kitchen,233.34,30.0,3,Europe,1.3
720,2022-08,3723,Home & Kitchen,264.4,15.0,3,Middle East,1.6
721,2022-09,3622,Home & Kitchen,142.22,10.0,2,Middle East,4.9
722,2022-01,1893,Books,237.47,10.0,5,Asia,4.5
723,2022-04,4306,Beauty,54.25,30.0,1,Middle East,4.0
724,2023-01,3172,Books,92.46,30.0,2,North America,4.5
726,2022-05,4163,Electronics,97.16,10.0,5,Europe,2.3
729,2022-06,4958,Sports,399.33,20.0,5,Asia,4.8
730,2022-10,4278,Beauty,103.57,10.0,5,North America,2.1
731,2022-03,2440,Home & Kitchen,262.39,5.0,2,Middle East,4.9
732,2022-08,1287,Electronics,188.33,20.0,1,North America,3.0
733,2023-11,2238,Home & Kitchen,167.87,30.0,1,North America,1.8
734,2023-04,4769,Beauty,429.27,10.0,5,Asia,4.2
735,2023-09,3685,Electronics,245.68,0.0,5,North America,1.5
736,2022-04,2817,Home & Kitchen,260.82,10.0,1,Middle East,4.0
737,2022-04,1766,Fashion,232.26,20.0,3,North America,2.9
738,2023-05,3559,Sports,138.12,0.0,5,Europe,1.5
739,2023-01,1572,Fashion,343.21,5.0,5,Europe,3.3
741,2023-06,2424,Books,144.33,0.0,5,Europe,2.2
742,2023-04,2224,Home & Kitchen,332.45,10.0,5,North America,1.5
745,2023-03,3110,Home & Kitchen,189.52,15.0,3,Europe,1.1
746,2022-01,1645,Electronics,129.33,20.0,2,Asia,3.7
747,2023-07,1750,Electronics,351.98,5.0,2,Europe,2.3
748,2023-11,3811,Fashion,379.19,30.0,1,Middle East,1.7
750,2023-04,4258,Sports,221.02,30.0,1,Asia,3.9
752,2022-05,3418,Books,159.92,0.0,1,Europe,2.6
753,2022-03,2044,Beauty,102.49,15.0,4,Asia,2.7
754,2022-03,1940,Beauty,263.04,15.0,5,Middle East,1.1
755,2023-04,3988,Fashion,228.2,15.0,5,North America,1.2
756,2022-01,1854,Home & Kitchen,113.66,10.0,1,Europe,1.8
757,2022-02,3850,Beauty,117.25,20.0,3,Asia,3.3
758,2023-11,4379,Home & Kitchen,344.92,10.0,1,North America,3.0
759,2023-12,3093,Sports,164.85,15.0,2,Middle East,2.2
761,2023-03,2080,Electronics,148.45,0.0,3,Europe,1.4
762,2023-05,2577,Books,276.21,30.0,5,Middle East,4.4
764,2022-12,1332,Home & Kitchen,271.72,20.0,4,Asia,1.0
765,2022-04,1746,Electronics,233.0,5.0,1,Europe,4.6
766,2022-03,1865,Electronics,177.93,5.0,2,North America,4.0
767,2023-07,4087,Fashion,217.66,5.0,1,Europe,4.4
768,2022-06,1644,Electronics,93.34,10.0,2,Europe,1.1
769,2022-09,2536,Home & Kitchen,411.01,5.0,3,North America,2.4
771,2023-03,1149,Home & Kitchen,419.56,10.0,5,Middle East,1.8
772,2022-04,4887,Beauty,403.41,30.0,4,Europe,4.4
773,2022-11,4053,Electronics,276.45,30.0,5,Europe,4.3
774,2022-09,2657,Electronics,170.16,5.0,4,Asia,1.8
775,2022-02,4865,Home & Kitchen,90.11,0.0,2,Middle East,3.7
776,2022-08,1801,Sports,410.77,10.0,5,Europe,4.6
778,2023-02,3873,Sports,94.6,15.0,5,Asia,1.4
779,2023-09,2236,Home & Kitchen,203.86,20.0,1,Asia,3.6
780,2022-10,3438,Books,101.34,30.0,2,Asia,2.1
781,2022-07,3328,Fashion,293.58,10.0,1,Middle East,3.7
782,2022-08,2675,Electronics,363.46,5.0,5,North America,3.1
784,2022-03,3586,Sports,109.17,20.0,5,Asia,1.0
785,2023-03,3389,Electronics,143.41,0.0,1,Middle East,1.2
786,2022-04,1673,Fashion,359.78,0.0,4,Middle East,2.1
787,2023-02,4701,Fashion,112.44,0.0,4,Asia,1.7
788,2023-12,2360,Fashion,194.99,10.0,3,North America,3.6
789,2022-11,4066,Electronics,377.96,20.0,5,North America,1.8
790,2022-04,4146,Electronics,191.04,10.0,3,Middle East,4.7
791,2022-12,3140,Sports,77.43,0.0,3,Europe,3.8
792,2023-03,4617,Sports,138.38,30.0,3,North America,3.4
794,2022-11,3162,Electronics,338.71,15.0,3,Asia,3.0
796,2022-06,3160,Home & Kitchen,289.16,0.0,5,Middle East,2.4
798,2022-12,2083,Home & Kitchen,430.64,10.0,2,Europe,3.0
800,2022-04,3284,Electronics,358.67,30.0,3,Middle East,3.2
801,2023-07,3685,Sports,346.6,10.0,4,North America,1.8
802,2022-03,2964,Sports,152.7,0.0,5,Middle East,4.2
803,2022-05,4116,Home & Kitchen,59.11,30.0,3,Middle East,2.8
804,2022-05,2823,Fashion,427.77,10.0,5,Asia,1.1
805,2022-07,2764,Books,279.38,20.0,2,Europe,4.4
806,2023-02,4268,Beauty,350.71,20.0,2,Europe,3.2
807,2022-11,1723,Books,231.61,10.0,2,Middle East,1.7
808,2023-05,3546,Books,115.07,5.0,5,Middle East,1.2
809,2022-03,2606,Beauty,133.87,20.0,1,Middle East,2.0
810,2023-06,2770,Sports,269.74,20.0,4,Europe,3.9
811,2022-02,2814,Fashion,121.1,0.0,1,Middle East,3.4
812,2023-03,1448,Beauty,202.34,0.0,4,Middle East,3.5
815,2022-02,2708,Beauty,310.26,5.0,5,Asia,1.6
816,2022-04,2218,Books,77.3,30.0,1,Europe,4.7
817,2023-10,1574,Beauty,69.4,20.0,4,Middle East,4.8
818,2022-07,3629,Beauty,244.23,30.0,2,Europe,1.7
820,2023-01,3357,Home & Kitchen,208.96,20.0,2,Europe,3.1
822,2022-12,2884,Books,412.56,0.0,2,Asia,1.4
824,2022-10,1547,Books,60.0,20.0,2,Middle East,3.5
825,2022-07,1388,Electronics,188.55,5.0,4,Middle East,2.1
826,2022-07,4778,Electronics,279.72,30.0,2,Middle East,2.1
827,2023-10,2458,Books,361.53,10.0,5,Middle East,2.9
828,2022-04,2752,Electronics,199.27,15.0,5,North America,4.8
829,2023-11,3847,Beauty,162.88,30.0,3,Middle East,4.6
830,2022-03,1660,Beauty,156.01,15.0,4,Asia,2.3
831,2023-09,2519,Beauty,395.78,5.0,1,Europe,4.5
832,2022-02,3832,Home & Kitchen,194.0,5.0,5,Asia,1.2
834,2022-01,2689,Home & Kitchen,386.26,20.0,3,Middle East,2.3
835,2023-04,1533,Beauty,84.86,0.0,4,Europe,1.2
836,2023-08,1296,Books,315.96,30.0,3,North America,3.8
838,2023-06,3874,Electronics,196.56,15.0,1,Europe,4.4
839,2023-02,3774,Sports,230.69,15.0,5,Europe,2.4
842,2022-08,4849,Home & Kitchen,377.0,15.0,5,Middle East,1.2
844,2022-12,2284,Beauty,142.07,15.0,4,Middle East,1.6
845,2022-02,2078,Beauty,116.7,30.0,5,North America,1.2
847,2022-03,3819,Books,247.33,15.0,1,Middle East,1.9
848,2023-12,1874,Home & Kitchen,412.18,30.0,5,Asia,1.8
849,2022-03,4866,Electronics,398.34,20.0,1,Europe,2.2
850,2022-09,1741,Fashion,166.37,20.0,2,North America,2.8
851,2022-02,3017,Home & Kitchen,97.8,10.0,4,Middle East,2.3
852,2022-05,3685,Sports,352.93,20.0,3,Asia,3.3
853,2022-08,3489,Beauty,253.15,15.0,3,North America,1.2
854,2022-08,4330,Electronics,247.8,15.0,5,Europe,3.4
855,2022-02,2585,Electronics,275.37,10.0,1,Asia,1.2
858,2022-02,2817,Electronics,160.49,20.0,1,Asia,1.3
859,2023-07,3193,Electronics,165.22,0.0,2,Europe,1.2
860,2022-12,1390,Electronics,360.77,0.0,2,Europe,2.3
861,2022-01,1372,Home & Kitchen,166.2,5.0,5,Asia,4.1
862,2022-09,4116,Beauty,182.98,30.0,5,North America,3.9
863,2022-01,2420,Sports,277.03,0.0,4,Middle East,2.0
864,2023-09,3309,Electronics,297.85,5.0,4,Europe,3.6
865,2022-09,1930,Electronics,169.98,10.0,3,Europe,4.0
866,2023-11,2502,Books,281.26,15.0,3,Asia,3.4
867,2023-12,1745,Sports,310.82,10.0,4,Middle East,2.8
868,2022-10,3612,Sports,134.32,0.0,1,Asia,4.7
869,2023-10,2508,Fashion,121.69,20.0,5,Asia,1.4
870,2022-02,2770,Books,445.76,30.0,1,Middle East,3.3
871,2023-12,4779,Beauty,325.49,0.0,4,North America,3.9
872,2023-06,2961,Books,158.98,20.0,1,North America,3.8
873,2023-04,3563,Home & Kitchen,277.63,0.0,2,Asia,2.9
874,2022-01,2595,Books,355.17,0.0,3,Middle East,1.4
877,2023-01,3533,Books,360.03,0.0,4,Asia,2.0
878,2022-12,4658,Fashion,199.17,30.0,5,Asia,2.6
881,2023-11,1465,Beauty,378.32,10.0,4,Europe,1.8
882,2022-11,3069,Sports,265.51,5.0,2,North America,3.7
883,2022-01,3443,Electronics,334.07,10.0,3,Europe,2.2
884,2022-01,2232,Beauty,238.34,10.0,5,Asia,3.6
885,2023-09,2586,Books,77.88,30.0,5,Middle East,3.3
886,2022-12,1144,Beauty,134.09,0.0,5,North America,1.7
887,2023-05,3467,Books,234.21,20.0,2,North America,2.8
890,2022-01,2807,Fashion,56.83,10.0,3,Asia,3.6
891,2022-07,4048,Fashion,80.59,0.0,2,Middle East,4.4
892,2023-09,1043,Electronics,317.9,10.0,1,North America,4.9
893,2023-04,1106,Beauty,186.32,30.0,3,Asia,1.1
894,2022-01,3028,Home & Kitchen,78.88,10.0,3,Asia,1.4
895,2023-12,1149,Electronics,65.37,0.0,4,Europe,3.3
896,2022-02,4677,Sports,338.71,20.0,3,North America,3.6
897,2022-09,2287,Books,233.98,10.0,4,Asia,1.7
898,2022-08,1109,Sports,437.01,30.0,2,North America,4.4
899,2022-03,2041,Fashion,204.99,10.0,1,North America,1.9
900,2023-04,1749,Fashion,329.59,10.0,3,Asia,1.7
901,2022-05,4407,Beauty,398.94,0.0,3,Asia,3.2
903,2022-05,4957,Sports,435.3,30.0,1,Europe,1.3
904,2023-06,1723,Electronics,388.78,15.0,2,Middle East,3.7
905,2022-07,3790,Books,209.38,5.0,1,Europe,3.6
907,2023-08,1861,Books,136.04,15.0,2,Asia,2.9
908,2023-01,2317,Home & Kitchen,332.34,20.0,3,Europe,2.5
909,2022-03,2436,Beauty,69.66,10.0,5,North America,2.8
910,2022-08,1460,Sports,304.93,15.0,1,Asia,1.2
911,2022-04,2104,Home & Kitchen,346.49,20.0,5,North America,1.2
913,2022-04,1743,Beauty,151.0,30.0,2,Middle East,1.3
914,2022-08,3410,Sports,322.55,20.0,4,Asia,3.7
915,2022-04,4792,Electronics,303.06,15.0,3,Middle East,2.7
916,2023-04,2480,Electronics,335.76,30.0,5,Asia,4.6
917,2022-02,1897,Books,66.6,20.0,4,North America,4.3
918,2023-09,1442,Fashion,260.08,20.0,3,Asia,4.8
921,2023-07,4031,Books,67.73,5.0,5,Europe,1.3
922,2023-03,4604,Sports,447.73,10.0,5,Europe,3.4
923,2023-09,2261,Fashion,290.36,30.0,1,North America,4.8
924,2023-06,4969,Books,377.69,0.0,5,Asia,4.0
925,2023-11,1260,Beauty,79.57,30.0,1,Europe,3.3
926,2022-10,2296,Fashion,370.24,30.0,3,North America,1.1
928,2023-03,4975,Electronics,318.34,30.0,1,Asia,2.5
929,2022-11,3973,Electronics,335.69,5.0,4,Europe,4.4
930,2023-01,3993,Fashion,334.04,5.0,5,Europe,2.2
932,2023-03,2850,Fashion,195.17,0.0,2,North America,4.0
933,2023-10,1151,Beauty,373.48,0.0,2,North America,3.5
934,2022-10,3841,Fashion,399.42,30.0,3,Asia,4.1
935,2023-12,2596,Sports,210.68,5.0,2,Asia,3.2
936,2023-08,2671,Electronics,85.2,15.0,1,North America,2.5
937,2023-05,4083,Beauty,252.23,15.0,3,Asia,1.2
938,2023-09,3061,Sports,326.88,10.0,5,North America,3.3
940,2022-12,2565,Electronics,342.27,0.0,3,Europe,2.1
941,2023-03,1950,Home & Kitchen,412.22,5.0,4,Asia,1.2
942,2022-12,3914,Beauty,136.05,15.0,3,Middle East,4.9
943,2023-08,3492,Home & Kitchen,417.45,10.0,5,Europe,4.7
944,2023-10,2341,Fashion,307.93,30.0,2,North America,3.9
945,2022-05,3846,Books,276.75,15.0,4,Europe,2.3
946,2022-08,1731,Fashion,137.1,30.0,5,Asia,4.6
947,2023-06,1237,Electronics,105.93,30.0,1,Europe,1.6
948,2022-02,1538,Books,274.22,0.0,3,Middle East,5.0
949,2022-08,1768,Sports,446.26,20.0,4,North America,1.6
950,2023-07,3856,Electronics,121.51,20.0,4,Middle East,2.1
951,2022-08,4725,Books,142.95,20.0,4,Asia,1.2
954,2023-04,2457,Sports,245.27,5.0,5,Asia,4.3
955,2022-03,4369,Electronics,266.74,10.0,4,Middle East,2.0
956,2022-01,2734,Fashion,339.48,20.0,1,Middle East,1.1
957,2023-10,1295,Sports,101.02,20.0,3,Europe,2.0
958,2022-04,1013,Beauty,287.85,0.0,5,Asia,1.5
959,2023-08,1611,Sports,59.19,30.0,2,Middle East,3.9
960,2023-05,4674,Electronics,137.17,0.0,2,Europe,1.6
962,2023-03,1190,Books,229.44,10.0,5,Europe,1.5
963,2022-07,2897,Fashion,91.68,10.0,4,Europe,3.0
965,2023-01,4492,Electronics,175.43,0.0,4,Asia,2.5
967,2023-03,4465,Sports,333.88,15.0,3,Asia,3.9
968,2022-06,4509,Fashion,104.43,10.0,4,Europe,3.3
969,2022-10,1006,Sports,356.59,30.0,4,Asia,2.2
970,2023-10,2104,Home & Kitchen,420.73,5.0,5,Middle East,3.6
971,2022-11,3812,Books,371.94,30.0,2,North America,1.4
972,2023-02,3035,Fashion,382.61,10.0,2,Europe,4.6
973,2022-04,1651,Fashion,323.66,30.0,2,North America,4.7
974,2023-12,3532,Fashion,191.27,20.0,4,Europe,4.9
975,2022-08,2380,Beauty,177.53,10.0,5,Asia,4.6
976,2023-06,2334,Sports,286.63,30.0,3,Asia,2.3
977,2022-04,3979,Beauty,127.78,20.0,1,Middle East,4.2
978,2022-05,3553,Electronics,175.6,5.0,3,Middle East,1.7
979,2023-07,3566,Home & Kitchen,81.87,15.0,1,Middle East,2.4
980,2022-01,4735,Sports,391.17,20.0,1,Europe,1.8
981,2022-03,1801,Sports,369.13,20.0,3,Europe,2.9
982,2023-10,4709,Electronics,254.11,10.0,2,Europe,1.7
983,2022-11,1448,Home & Kitchen,187.94,20.0,4,North America,2.3
984,2023-07,3332,Electronics,349.85,20.0,5,North America,4.3
987,2022-09,2984,Home & Kitchen,351.38,5.0,2,Middle East,3.7
988,2023-11,1044,Fashion,277.28,5.0,3,Asia,2.8
989,2023-11,2552,Electronics,367.95,20.0,3,Middle East,3.7
990,2022-01,3792,Beauty,143.39,15.0,2,Middle East,4.3
991,2022-09,3723,Books,58.61,0.0,2,Middle East,1.2
992,2023-10,2480,Sports,217.83,5.0,5,Asia,1.3
993,2022-06,3022,Sports,216.21,20.0,4,North America,4.0
994,2022-01,1574,Electronics,380.73,0.0,1,Asia,3.2
995,2022-06,2430,Home & Kitchen,65.46,0.0,5,North America,3.1
998,2022-11,3513,Books,159.9,15.0,2,Middle East,3.3
999,2022-11,1603,Fashion,352.99,10.0,3,Asia,4.7
1000,2023-09,3932,Electronics,360.14,20.0,5,Europe,1.4
1001,2022-11,4054,Fashion,285.69,0.0,5,Europe,1.4
1003,2023-02,3800,Home & Kitchen,428.9,0.0,3,Europe,2.3
1004,2023-08,1326,Sports,319.19,0.0,5,Asia,2.7
1005,2022-04,4838,Fashion,380.62,10.0,3,Europe,3.9
1006,2023-08,2866,Electronics,196.18,5.0,2,North America,1.7
1007,2022-11,4654,Beauty,125.47,15.0,2,Middle East,4.6
1008,2022-08,4882,Sports,361.45,0.0,4,Middle East,4.0
1009,2022-11,3775,Beauty,408.68,15.0,3,North America,1.0
1010,2023-01,2846,Electronics,407.2,30.0,2,Europe,3.8
1011,2023-04,4639,Home & Kitchen,360.0,0.0,3,Middle East,2.3
1012,2022-05,1590,Books,73.78,10.0,3,Europe,1.1
1013,2023-08,2438,Beauty,114.79,20.0,3,North America,3.7
1014,2023-07,4570,Sports,252.72,5.0,3,Middle East,4.4
1015,2023-05,1850,Electronics,256.14,20.0,1,Europe,4.1
1016,2022-10,1439,Sports,246.83,10.0,2,Asia,3.9
1017,2022-11,4704,Sports,413.89,0.0,5,Asia,2.7
1018,2023-07,3761,Beauty,67.06,30.0,5,Asia,2.0
1019,2022-12,3479,Sports,397.17,15.0,4,Middle East,2.1
1021,2022-09,1327,Sports,164.92,10.0,4,North America,2.4
1022,2022-10,2280,Electronics,102.27,30.0,2,Asia,4.0
1023,2023-12,2665,Beauty,265.69,20.0,1,North America,2.0
1024,2022-06,3908,Electronics,264.33,20.0,4,North America,4.3
1025,2022-01,2577,Sports,255.74,20.0,2,Middle East,4.4
1026,2023-01,2097,Electronics,147.96,30.0,3,Europe,2.9
1027,2022-03,2257,Books,263.29,0.0,2,Asia,2.9
1028,2023-02,2544,Electronics,354.36,20.0,2,Asia,4.0
1029,2023-07,2905,Sports,199.92,20.0,1,North America,4.6
1033,2022-03,2815,Home & Kitchen,381.89,0.0,2,North America,4.2
1034,2023-02,3276,Home & Kitchen,298.62,30.0,1,Asia,1.5
1035,2022-10,4316,Electronics,105.66,15.0,5,Middle East,1.7
1036,2022-10,2450,Home & Kitchen,315.52,15.0,5,Europe,2.6
1037,2023-09,4781,Home & Kitchen,402.03,5.0,5,North America,3.4
1038,2023-06,4527,Home & Kitchen,130.55,0.0,5,North America,1.6
1040,2023-09,1743,Sports,224.16,5.0,5,Asia,1.8
1041,2023-02,4544,Home & Kitchen,155.7,15.0,2,Middle East,2.1
1042,2022-01,4049,Fashion,146.64,30.0,2,Middle East,3.6
1043,2023-07,1810,Home & Kitchen,363.78,10.0,2,Europe,4.0
1044,2022-05,4634,Electronics,78.28,30.0,3,Middle East,4.1
1045,2023-10,2752,Sports,327.21,30.0,1,North America,4.6
1048,2023-05,2122,Books,295.11,10.0,2,Asia,2.2
1050,2022-04,4195,Sports,434.6,20.0,4,Middle East,2.0
1051,2022-02,3042,Fashion,435.57,0.0,5,Middle East,3.2
1052,2022-07,4188,Sports,64.28,10.0,5,Asia,3.6
1053,2023-10,4414,Beauty,349.46,20.0,3,Asia,1.2
